Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6512,29016.0,42.2,66088.0,31274.0,9.229390681003583,5.314309346567412,0.8512544802867383,88.04452715743038,4.707747449682934,10.00827129859388,2.5192996967190515,East Haven,New Haven County,41.28,-72.87,CT
6513,38749.0,33.9,36551.0,20734.0,24.59160236393197,8.371828950424527,1.4710057033729902,54.5459237657746,25.15677823943844,38.568737257735684,3.1845983122145087,New Haven,New Haven County,41.32,-72.86,CT
6514,26917.0,36.0,63893.0,29817.0,8.745402533714753,5.190028606456886,0.2860645688598283,61.340416836943206,25.173682059664888,10.751569640004456,8.05067429505517,Hamden,New Haven County,41.37,-72.94,CT
6515,17780.0,31.5,55380.0,29702.0,19.668166479190106,5.78177727784027,0.4330708661417323,48.54330708661417,39.73565804274465,11.72103487064117,2.559055118110236,New Haven,New Haven County,41.33,-72.97,CT
6516,55386.0,38.0,51911.0,27040.0,11.203192142418661,7.086628389845809,0.635539667063879,69.89491929368432,19.717979272740408,16.249593760155996,3.8746253565883073,West Haven,New Haven County,41.27,-72.96,CT
6517,14683.0,41.3,72662.0,40906.0,5.3395082748757074,4.5767213784648915,0.36777225362664295,70.47606075052781,21.63045699107812,7.409929850847919,1.6822175304774232,Hamden,New Haven County,41.35,-72.9,CT
6518,19135.0,34.3,75036.0,33892.0,6.553436111836947,3.3760125424614578,0.3031094852364777,85.7224980402404,7.065586621374445,3.2349098510582697,4.1755944604128565,Hamden,New Haven County,41.42,-72.91,CT
6519,16045.0,28.8,24588.0,13421.0,39.121221564350265,11.093798691181052,2.8420068557182923,31.860392645684012,38.6537862262387,52.396385166718595,0.7790588968526021,New Haven,New Haven County,41.3,-72.94,CT
6524,5524.0,42.9,109564.0,45221.0,5.430847212165098,4.362780593772627,0.0181028240405503,93.89934829833454,2.0094134685010863,2.20854453294714,1.5025343953656771,Bethany,New Haven County,41.43,-72.99,CT
6525,8990.0,48.5,137216.0,69179.0,1.1902113459399333,2.6918798665183536,0.3003337041156841,89.09899888765295,1.9688542825361512,2.0800889877641824,8.60956618464961,Woodbridge,New Haven County,41.35,-73.0,CT
6604,28764.0,31.5,33052.0,18184.0,26.39758030871923,7.568488388263106,1.7939090529828954,46.62772910582673,34.550132109581426,32.554582116534554,5.319148936170213,Bridgeport,Fairfield County,41.17,-73.2,CT
6605,23603.0,31.4,36827.0,20304.0,25.873829597932467,9.257297801126976,1.2328941236283524,39.113671990848616,31.25026479684786,39.6220819387366,5.673007668516713,Bridgeport,Fairfield County,41.16,-73.22,CT
6606,48725.0,33.2,53921.0,23128.0,16.467932272960493,7.3801949717804005,1.1513596716264751,54.46074910210364,32.305797845048744,32.87634684453566,3.051821446895844,Bridgeport,Fairfield County,41.21,-73.21,CT
6607,7533.0,30.2,30816.0,14484.0,30.877472454533386,13.367848134873226,2.123987787070224,28.049913712996148,57.09544670118146,41.17881322182397,1.5664409929642904,Bridgeport,Fairfield County,41.18,-73.17,CT
6608,13772.0,25.7,28326.0,13240.0,36.218414173685744,9.228870171362184,1.495788556491432,47.23351728144061,34.323264594830086,62.16961951786233,2.0621550972988683,Bridgeport,Fairfield County,41.19,-73.18,CT
6610,22049.0,36.3,37649.0,19557.0,18.354573903578395,6.9436255612499425,1.4558483377930973,46.3649145085945,42.509864392942994,34.73173386548143,2.3992017778584063,Bridgeport,Fairfield County,41.2,-73.17,CT
6611,36008.0,43.0,108667.0,44885.0,2.1800710953121527,3.2853810264385688,0.4582315041101977,90.58264830037771,2.5355476560764285,6.340257720506553,4.176849588980226,Trumbull,Fairfield County,41.26,-73.21,CT
6612,7501.0,44.8,142434.0,62493.0,1.3064924676709773,1.9730702572990269,0.1333155579256099,95.10731902413012,1.533128916144514,2.879616051193174,1.9064124783362213,Easton,Fairfield County,41.27,-73.31,CT
6614,33295.0,43.7,76626.0,35980.0,3.6371827601741997,5.481303499023878,0.6937978675476798,85.18696500976122,8.343595134404564,11.59333233218201,4.057666316263703,Stratford,Fairfield County,41.23,-73.13,CT
6615,18145.0,40.4,53194.0,29814.0,11.193166161476992,6.172499311104988,0.5676494902176908,65.50564893910168,22.21548635987876,22.69495728850923,2.9650041333700745,Stratford,Fairfield County,41.17,-73.14,CT
6702,3431.0,44.2,11156.0,13453.0,55.69804721655494,6.616146895948702,0.757796560769455,48.67385601865345,18.12882541533081,56.31011366948412,2.244243660740309,Waterbury,New Haven County,41.56,-73.04,CT
6704,24832.0,33.2,36012.0,18535.0,26.296713917525768,6.6003543814432994,1.4336340206185567,45.2319587628866,31.419136597938145,35.09987113402062,0.4510309278350515,Waterbury,New Haven County,41.58,-73.03,CT
6705,26838.0,36.7,42978.0,23168.0,16.074223116476634,5.540651315299202,0.8420895744839407,63.07101870482152,14.311796706162903,32.0143080706461,2.04560697518444,Waterbury,New Haven County,41.55,-72.99,CT
6706,14738.0,33.2,45825.0,21088.0,23.022119690595737,6.758040439679738,1.6420138417695749,62.85791830641878,12.593296241009636,40.48039082643506,2.1441172479305197,Waterbury,New Haven County,41.53,-73.03,CT
