Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6750,1047.0,54.3,63542.0,46426.0,5.444126074498566,3.2473734479465137,0.5730659025787965,,,95.79751671442214,1.9102196752626552,4.966571155682904,1.0506208213944603,Bantam,Litchfield County,41.73,-73.26,CT
6751,3433.0,44.9,98409.0,45399.0,4.573259539761142,1.6312263326536558,0.0,,,93.06728808622196,0.9903874162540052,2.446839498980484,1.9807748325080103,Bethlehem,Litchfield County,41.64,-73.21,CT
6752,1718.0,54.8,112778.0,73821.0,2.6775320139697323,2.8521536670547145,0.1746216530849825,,,92.02561117578578,4.481955762514552,2.735739231664726,0.6984866123399301,Bridgewater,Litchfield County,41.52,-73.36,CT
6754,1789.0,49.9,87453.0,56624.0,4.974846282839575,4.415874790385692,0.1676914477361654,,,93.90721073225264,1.0061486864169928,6.4840693124650635,2.906651760760201,Cornwall Bridge,Litchfield County,41.78,-73.36,CT
6755,900.0,39.8,99375.0,41524.0,0.0,1.7777777777777777,1.5555555555555556,,,97.22222222222223,0.0,4.111111111111111,0.0,Gaylordsville,Litchfield County,41.63,-73.48,CT
6756,2842.0,49.7,109205.0,56277.0,5.207600281491907,2.0760028149190712,0.1759324419422941,,,94.7923997185081,0.0703729767769176,2.1111893033075297,0.7741027445460943,Goshen,Litchfield County,41.85,-73.23,CT
6757,1974.0,54.0,78125.0,56792.0,6.12968591691996,3.3941236068895644,1.0638297872340423,,,94.27558257345491,0.5572441742654508,1.8743667679837888,1.469098277608916,Kent,Litchfield County,41.73,-73.45,CT
6758,341.0,34.9,107188.0,57387.0,7.038123167155424,2.6392961876832843,2.0527859237536656,,,100.0,0.0,0.0,0.0,Lakeside,Litchfield County,41.672,-73.23,CT
6759,5843.0,55.8,93198.0,54306.0,4.8605168577785385,2.9094643162758858,0.2567174396714017,,,95.63580352558614,1.4889611500941298,7.872668149922985,0.7016943351018312,Litchfield,Litchfield County,41.8,-73.2,CT
6762,7701.0,47.1,121891.0,54294.0,3.9085833008700166,3.0645370731073887,0.6752369822101025,,,91.22191923126869,0.4415011037527593,4.492922997013375,4.687702895727828,Middlebury,New Haven County,41.53,-73.12,CT
6763,1864.0,46.7,81625.0,50194.0,5.633047210300429,7.725321888412018,0.0,,,97.85407725321888,0.0,1.7167381974248928,0.0,Morris,Litchfield County,41.69,-73.21,CT
6770,31557.0,39.9,74870.0,36438.0,7.836613112780049,3.647368254270051,0.953829578223532,,,78.81611053015179,9.259435307538741,12.399784516905914,2.6396679025255887,Naugatuck,New Haven County,41.49,-73.05,CT
6776,26023.0,44.3,89102.0,45313.0,4.634361910617532,2.7936825116243322,0.2420935326441993,,,89.00587941436423,1.6101141298082466,7.497214002997349,3.339353648695385,New Milford,Litchfield County,41.6,-73.4,CT
6777,1352.0,56.8,106618.0,70640.0,2.4408284023668645,1.4053254437869822,0.7396449704142012,,,91.9378698224852,0.0,2.7366863905325443,2.1449704142011834,New Preston Marble Dale,Litchfield County,41.7,-73.33,CT
6778,1322.0,47.7,65720.0,40352.0,2.26928895612708,4.009077155824508,0.302571860816944,,,93.267776096823,0.226928895612708,7.337367624810892,1.5885022692889559,Northfield,Litchfield County,41.71,-73.1,CT
6779,7783.0,47.2,72591.0,39201.0,2.8780675831941416,1.8116407554927405,1.3362456636258513,,,93.6271360657844,2.5054606192984705,5.255043042528588,0.2312732879352435,Oakville,Litchfield County,41.6,-73.09,CT
6782,2434.0,46.8,89940.0,39652.0,5.792933442892357,1.561216105176664,0.2465078060805259,,,98.5620377978636,0.9860312243221035,4.560394412489728,0.4519309778142975,Plymouth,Litchfield County,41.66,-73.05,CT
6783,2094.0,53.3,118603.0,76009.0,3.4383954154727787,1.002865329512894,0.0,,,97.03915950334287,0.0,1.9579751671442216,2.531041069723018,Roxbury,Litchfield County,41.55,-73.3,CT
6784,3740.0,50.5,99704.0,65516.0,1.5508021390374331,2.647058823529412,0.0,,,95.29411764705885,0.0,3.3422459893048133,2.0320855614973263,Sherman,Fairfield County,41.59,-73.49,CT
6785,776.0,51.9,68482.0,43091.0,4.252577319587629,2.5773195876288657,0.0,,,87.5,2.5773195876288657,3.2216494845360826,7.345360824742267,South Kent,Litchfield County,41.72,-73.45,CT
