Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,English Language,Spanish Language,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6235,2312.0,45.4,81204.0,34364.0,4.411764705882354,3.762975778546713,0.12975778546712802,,,96.49653979238754,0.0,4.195501730103806,0.0,Chaplin,Windham County,41.79,-72.13,CT
6237,5442.0,48.7,100179.0,46301.0,3.1606027195883866,3.2341051084160237,0.2205071664829107,,,95.88386622565235,0.1102535832414553,4.6857772877618515,1.1025358324145536,Columbia,Tolland County,41.69,-72.3,CT
6238,12458.0,43.9,88562.0,41100.0,3.9813774281586127,2.6087654519184458,0.2167282067747632,,,95.08749397977205,0.5538609728688393,3.1947343072724355,0.7144003852945898,Coventry,Tolland County,41.78,-72.34,CT
6239,10747.0,43.3,46369.0,27743.0,13.09202568158556,3.5358704754815298,0.781613473527496,,,87.88499116032379,2.5681585558760585,6.057504419838095,2.0656927514655252,Danielson,Windham County,41.79,-71.86,CT
6241,6922.0,38.8,76753.0,31751.0,7.743426755273043,3.5249927766541465,1.1990754117307136,,,97.52961571800058,0.4622941346431667,2.7159780410286043,0.5634209765963595,Dayville,Windham County,41.85,-71.86,CT
6242,1228.0,48.1,83125.0,37910.0,2.6872964169381106,5.1302931596091215,0.2442996742671009,,,97.557003257329,0.0,2.52442996742671,0.3257328990228013,Eastford,Windham County,41.9,-72.1,CT
6243,41.0,52.4,-666666666.0,72712.0,0.0,0.0,29.268292682926827,,,100.0,0.0,0.0,0.0,East Killingly,Windham County,41.846000000000004,-71.8,CT
6247,2758.0,46.0,74679.0,33487.0,3.4082668600435095,2.864394488759971,0.2538071065989847,,,96.84554024655549,0.2175489485134155,3.6620739666424944,0.1812907904278462,Hampton,Windham County,41.77,-72.07,CT
6248,5887.0,44.0,104837.0,47802.0,1.9534567691523697,1.1550874808900968,0.0509597418039748,,,96.602683879735,0.2887718702225242,3.1425174112451164,1.477832512315271,Hebron,Tolland County,41.69,-72.4,CT
6249,7242.0,46.6,93531.0,40033.0,5.122894228113781,4.750069041701186,0.6489919911626623,,,96.72742336371168,0.4418668876001104,1.7122341894504283,0.4142502071251036,Lebanon,New London County,41.6,-72.2,CT
6250,4891.0,38.8,85280.0,49613.0,8.771212430995707,3.986914741361685,0.1431200163565733,,,91.31057043549377,0.7564915150276017,5.090983438969537,6.685749335514211,Mansfield Center,Tolland County,41.78,-72.21,CT
6254,1908.0,48.4,92279.0,42290.0,5.5555555555555545,3.6163522012578615,1.1530398322851152,,,96.06918238993714,0.6289308176100629,2.4633123689727463,0.4192872117400419,North Franklin,New London County,41.61,-72.15,CT
6255,4343.0,39.1,68750.0,30977.0,6.1017729679944726,3.0623992631821317,0.3223578171770665,,,96.86852406170851,0.0,2.141376928390513,0.0,North Grosvenordale,Windham County,41.98,-71.9,CT
6256,2147.0,47.4,54596.0,28700.0,10.898928737773637,3.67955286446204,0.0,,,82.85980437820214,11.411271541686073,20.72659524918491,0.4657661853749418,North Windham,Windham County,41.73,-72.16,CT
6259,4457.0,44.2,88145.0,43910.0,3.702041732106798,0.6282252636302446,0.3141126318151223,,,96.63450751626655,1.1218308279111509,3.477675566524568,0.1121830827911151,Pomfret Center,Windham County,41.86,-71.99,CT
6260,9389.0,44.3,58490.0,31190.0,7.785706678027479,4.239003088720843,1.6189157524763018,,,96.18702737245714,0.2662690382362339,2.9183086590691234,0.1384598998828416,Putnam,Windham County,41.9,-71.87,CT
6262,805.0,52.8,62026.0,36308.0,4.22360248447205,9.813664596273293,0.0,,,100.0,0.0,0.0,0.0,Quinebaug,Windham County,42.02,-71.95,CT
6263,241.0,31.6,37452.0,25097.0,14.522821576763484,11.203319502074688,0.0,,,96.6804979253112,0.0,0.0,0.0,Rogers,Windham County,41.85,-71.86,CT
6264,64.0,65.7,93000.0,47502.0,0.0,0.0,0.0,,,78.125,0.0,21.875,0.0,Scotland,Windham County,41.7,-72.1,CT
6266,457.0,26.7,58558.0,27352.0,4.157549234135668,0.43763676148796504,0.0,,,92.56017505470459,3.7199124726477013,0.43763676148796504,1.0940919037199124,South Windham,Windham County,41.67,-72.15,CT
6268,10712.0,22.0,48688.0,27264.0,16.784914115011198,3.808812546676625,0.1120238984316654,,,79.24757281553399,5.6478715459297995,6.413368185212844,9.027259148618374,Storrs Mansfield,Tolland County,41.79,-72.25,CT
6269,10129.0,20.0,-666666666.0,3152.0,0.0,2.5076512982525423,0.0,,,78.35916674893869,5.518807384736893,5.963076315529668,12.814690492644882,Storrs Mansfield,Tolland County,41.81,-72.25,CT
6277,4070.0,47.0,82731.0,40483.0,5.085995085995086,4.815724815724816,0.0,,,95.57739557739558,0.2948402948402948,0.7616707616707616,1.1056511056511056,Thompson,Windham County,41.98,-71.86,CT
6278,4385.0,45.2,68362.0,34174.0,11.835803876852909,4.127708095781072,0.2736602052451539,,,94.77765108323831,1.2542759407069557,3.6031927023945265,1.071835803876853,Ashford,Windham County,41.9,-72.16,CT
