Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Rate,Unemployment Rate,Uneducated Rate,White Population Rate,Black Population Rate,Hispanic Population Rate,Asian Population Rate,City,County,Lat,Lng,State
6320,27484.0,30.7,36318.0,21748.0,24.4978896812691,6.709358172027361,1.1970601076990248,59.11439382913695,16.929850094600493,29.391646048610102,3.1327317712123417,New London,New London County,41.35,-72.11,CT
6330,3305.0,42.5,65931.0,30032.0,7.685325264750378,4.659606656580939,0.151285930408472,91.34644478063541,1.059001512859304,2.481089258698941,0.7866868381240545,Baltic,New London County,41.65,-72.08,CT
6331,5097.0,43.8,83862.0,33135.0,4.924465371787326,4.963704139690013,0.0,98.01844222091428,0.5885815185403178,0.1373356876594074,0.4904845987835982,Canterbury,Windham County,41.7,-71.99,CT
6332,553.0,43.1,66635.0,24590.0,0.0,13.381555153707053,0.0,100.0,0.0,0.0,0.0,Central Village,Windham County,41.69,-71.91,CT
6333,6682.0,45.0,106472.0,44219.0,4.4298114337024845,4.759054175396588,0.5088296917090691,84.18138281951512,1.9155941334929665,8.485483388207124,8.096378329841366,East Lyme,New London County,41.38,-72.24,CT
6334,2594.0,45.9,77386.0,34666.0,5.66692367000771,4.548959136468773,0.8481110254433307,94.79568234387048,0.6553585196607556,3.3153430994602933,0.5782575173477256,Bozrah,New London County,41.55,-72.18,CT
6335,6761.0,43.7,91419.0,42715.0,6.2268895133855935,3.801212838337524,0.5768377458955776,91.2438988315338,1.5530247004880935,4.1413992013015815,4.880934772962579,Gales Ferry,New London County,41.44,-72.07,CT
6339,8214.0,38.7,80625.0,34770.0,5.101046992938884,4.102751400048698,0.0486973459946432,79.99756513270026,2.6174823472120767,8.680301923545167,2.3739956172388603,Ledyard,New London County,41.44,-72.0,CT
6340,31424.0,30.9,57620.0,31999.0,8.598523421588595,3.2650203665987783,0.2736761710794297,75.50280040733197,8.057535641547862,12.910514256619143,5.492617107942974,Groton,New London County,41.35,-72.04,CT
6350,60.0,57.6,71058.0,56683.0,0.0,23.33333333333333,0.0,100.0,0.0,0.0,0.0,Hanover,New London County,41.64,-72.08,CT
6351,16252.0,38.7,65691.0,32119.0,8.226679793256215,4.553285749446221,0.4491754860940192,92.49938469111494,1.0521781934531134,3.1073098695545163,2.338173763229141,Jewett City,New London County,41.58,-71.96,CT
6353,35.0,-666666666.0,-666666666.0,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,Montville,New London County,41.453,-72.134,CT
6354,5996.0,43.2,53732.0,26815.0,10.540360240160108,5.170113408939293,1.7011340893929283,89.55970647098066,4.753168779186124,7.421614409606403,1.984656437625084,Moosup,Windham County,41.7,-71.85,CT
6355,12534.0,49.7,89590.0,51864.0,4.21254188606989,1.8270304771022816,0.0558480931865326,91.50311153662041,1.140896760810595,4.771022817935216,3.1753630126057124,Mystic,New London County,41.37,-71.98,CT
6357,12194.0,47.7,76096.0,39485.0,3.993767426603248,2.3864195505986547,0.1476135804494013,85.19763818271281,4.1905855338691165,8.758405773331146,2.156798425455142,Niantic,New London County,41.33,-72.22,CT
6359,5340.0,44.5,74006.0,33948.0,6.423220973782773,4.288389513108614,0.0,88.57677902621721,2.4719101123595504,2.397003745318352,2.378277153558052,North Stonington,New London County,41.47,-71.88,CT
6360,37341.0,37.1,50822.0,26931.0,15.537880613802526,5.38817921319729,1.545218392651509,66.19533488658578,11.411049516617124,15.237942208296511,8.596448943520526,Norwich,New London County,41.55,-72.09,CT
6365,4729.0,46.7,69275.0,34231.0,5.032776485514908,4.313808416155634,0.2537534362444491,84.8593783040812,2.5798266018185663,1.3956438993444702,6.343835906111227,Preston,New London County,41.52,-71.99,CT
6370,7633.0,43.2,85779.0,34506.0,7.336564915498493,3.314555220751998,0.2882221931088694,87.65884973142931,1.0742827197694222,6.70771649417005,3.668282457749247,Oakdale,New London County,41.47,-72.19,CT
6371,9738.0,50.5,85411.0,47667.0,2.3824193879646747,2.8342575477510783,0.2156500308071472,95.51242554939414,1.0166358595194085,2.0230026699527626,2.2797288971041283,Old Lyme,New London County,41.4,-72.3,CT
6373,469.0,32.2,37557.0,16094.0,55.65031982942431,23.88059701492537,0.0,96.58848614072494,0.0,0.0,0.0,Oneco,Windham County,41.695,-71.815,CT
6374,7875.0,41.6,66250.0,28372.0,4.8,4.965079365079365,0.41904761904761895,92.69841269841271,2.107936507936508,2.5650793650793653,0.9523809523809524,Plainfield,Windham County,41.69,-71.91,CT
6375,4024.0,44.8,87137.0,33849.0,3.2057654075546718,3.2554671968190854,0.820079522862823,88.64314115308152,1.963220675944334,4.249502982107356,5.2683896620278325,Quaker Hill,New London County,41.4,-72.14,CT
